Sno	Hospital Id	Hospital Name	State	District	Hospital Contact	Specialities Selected	Hospital Type	Empanelment Type	Submitted Date	Status Updated Date	Application Status	OnBoarded For Convergence Scheme	Upgraded Specialities	Current Specialities
1669	HOSP9G188849	PHC Amarpur	UTTAR PRADESH	MEERUT	9837200366	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1670	HOSP9G188850	PHC Badagaon	UTTAR PRADESH	FAIZABAD	7735620533	"ER,MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, MG"
1671	HOSP9G188853	CHC PAIYAN AT SUMBHA	UTTAR PRADESH	BARABANKI	9451607076	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1672	HOSP9G188857	phc bhatkol	UTTAR PRADESH	MAU	9795164022	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1673	HOSP9G188858	PHC Bajudiha	UTTAR PRADESH	KHERI	8005209625	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1674	HOSP9G188862	phc kafara	UTTAR PRADESH	KHERI	8005209625	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1675	HOSP9G188863	C.H.C HAIDERGANJ	UTTAR PRADESH	FAIZABAD	7007194902	"ER,MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, MG"
1676	HOSP9G188877	PHC Jagammanpur	UTTAR PRADESH	JALAUN	9389953652	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1677	HOSP9G188878	PHC Patrahi	UTTAR PRADESH	JALAUN	9369115901	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1678	HOSP9G188884	PHC BHADSAAR	UTTAR PRADESH	GORAKHPUR	8004044006	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1679	HOSP9G188889	PHC Amkotwa	UTTAR PRADESH	KHERI	8005209625	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1680	HOSP9G188891	CHC GOSHINGANJ	UTTAR PRADESH	FAIZABAD	6394786207	"ER,MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, MG"
1681	HOSP9G188892	PHC Katsahra	UTTAR PRADESH	GORAKHPUR	8004044006	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1682	HOSP9G188895	PHC JANGAL KAUDIA	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1683	HOSP9G188898	PHC Gazpur	UTTAR PRADESH	GORAKHPUR	8858724008	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1684	HOSP9G188900	PHC MALAW	UTTAR PRADESH	GORAKHPUR	8004044006	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1685	HOSP9G188901	PHC Sonbarsa	UTTAR PRADESH	GORAKHPUR	8858724008	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1686	HOSP9G188903	PHC Barwar 	UTTAR PRADESH	KHERI	9411128329	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1687	HOSP9G188905	PHC Dawarpar	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1688	HOSP9G188908	PHC SHAHJADPURA	UTTAR PRADESH	JALAUN	9452716545	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1689	HOSP9G188915	PHC Bhiti 	UTTAR PRADESH	GORAKHPUR	7376200839	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1690	HOSP9G188918	PHC Belwa Babu	UTTAR PRADESH	GORAKHPUR	9264915551	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1691	HOSP9G188924	PHC Chhapiya	UTTAR PRADESH	GORAKHPUR	8299588774	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1692	HOSP9G188925	primary health centre bhauti	UTTAR PRADESH	KANPUR NAGAR	8576017120	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1693	HOSP9G188926	PHC Okhali	UTTAR PRADESH	SHAHJAHANPUR	7392817097	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1694	HOSP9G188928	CHC GANGIRI	UTTAR PRADESH	ALIGARH	9690795611	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1695	HOSP9G188929	PHC Dumri Khas	UTTAR PRADESH	GORAKHPUR	8004044006	"MG,SG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG, SO"
1696	HOSP9G188930	PHC Mahaveer Chhapra	UTTAR PRADESH	GORAKHPUR	8090120923	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1697	HOSP9G188934	PHC KAIHMARIYA	UTTAR PRADESH	SHAHJAHANPUR	9919808628	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1698	HOSP9G188935	PHC Amahiya	UTTAR PRADESH	GORAKHPUR	8858724008	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1699	HOSP9G188936	phc sachendi	UTTAR PRADESH	KANPUR NAGAR	9452238211	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1700	HOSP9G188938	BHADA PHC	UTTAR PRADESH	SULTANPUR	9839115583	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1701	HOSP9G188940	PHC Gahni	UTTAR PRADESH	MAU	8840413131	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1702	HOSP9G188943	Phc Derwa	UTTAR PRADESH	GORAKHPUR	8299588774	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1703	HOSP9G188944	PHC Belwar	UTTAR PRADESH	GORAKHPUR	8858724008	"MG,SG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG, SO"
1704	HOSP9G188946	PHC Mirzapur	UTTAR PRADESH	GORAKHPUR	8004044006	"MG,SG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG, SO"
1705	HOSP9G188948	phc panki	UTTAR PRADESH	KANPUR NAGAR	9582384591	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1706	HOSP9G188949	DHAMMOUR PHC	UTTAR PRADESH	SULTANPUR	9450940090	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1707	HOSP9G188953	BANSI PHC	UTTAR PRADESH	SULTANPUR	9810885779	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1708	HOSP9G188957	PHC Misrauliya	UTTAR PRADESH	GORAKHPUR	8299588774	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1709	HOSP9G188959	DUBEYPUR PHC	UTTAR PRADESH	SULTANPUR	8853052957	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1710	HOSP9G188963	PHC Bhatpar	UTTAR PRADESH	GORAKHPUR	8799216904	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1711	HOSP9G188964	CHC Pyasee	UTTAR PRADESH	GORAKHPUR	8858724008	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1712	HOSP9G188966	CHC MADHUPUR	UTTAR PRADESH	SONBHADRA	7408366663	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1713	HOSP9G188968	 CHC KHAIRIGHAT	UTTAR PRADESH	BAHRAICH	7388120590	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1714	HOSP9G188969	phc abhuram	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1715	HOSP9G188974	PHC Bishunpura	UTTAR PRADESH	GORAKHPUR	8299588774	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1716	HOSP9G188982	PHC SIURA	UTTAR PRADESH	SHAHJAHANPUR	9450421137	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1717	HOSP9G188983	PHC Dohariya	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1718	HOSP9G188984	CHC Neemsaar	UTTAR PRADESH	SITAPUR	7607737221	"ER,MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, MG"
1719	HOSP9G188985	PHC Baghua	UTTAR PRADESH	AURAIYA	9630111185	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1720	HOSP9G188987	PHC Tikri	UTTAR PRADESH	SHAHJAHANPUR	9760444073	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1721	HOSP9G188995	PHC SARHARI	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1722	HOSP9G189002	CHC JALAL	UTTAR PRADESH	ALIGARH	8447060505	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1723	HOSP9G189006	CHC SHAHGANJ	UTTAR PRADESH	SONBHADRA	8290092889	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1724	HOSP9G189032	PHC DARSHAN NAGAR	UTTAR PRADESH	FAIZABAD	9450915245	"ER,MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, MG"
1725	HOSP9G189063	CHC Rigwan	UTTAR PRADESH	BALLIA	9837330118	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1726	HOSP9G189090	PHC GADDAUPUR	UTTAR PRADESH	FAIZABAD	9415260501	"ER,MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, MG"
1727	HOSP9G189091	PHC AMANIGANJ	UTTAR PRADESH	FAIZABAD	9415260501	"ER,MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, MG"
1728	HOSP9G189092	PHC KUMARGANJ	UTTAR PRADESH	FAIZABAD	8882990217	"ER,MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, MG"
1729	HOSP9G189097	PHC Saibsoo	UTTAR PRADESH	KANPUR NAGAR	9935944265	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1730	HOSP9G189122	PHC Patara	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1731	HOSP9G189123	PHC Sarai Dhanethi	UTTAR PRADESH	FAIZABAD	9918944634	"ER,MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, MG"
1732	HOSP9G189124	PHC JB GANJ	UTTAR PRADESH	KHERI	8005209625	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1733	HOSP9G189132	PHC Hafiz Nagar	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1734	HOSP9G189133	SISAURA NASIR	UTTAR PRADESH	KHERI	8005209625	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1735	HOSP9G189138	PHC Jainpur	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1736	HOSP9G189139	UCHAULIA	UTTAR PRADESH	KHERI	8005209625	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1737	HOSP9G189146	PHC Hata Bujurg	UTTAR PRADESH	GORAKHPUR	8917094096	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1738	HOSP9G189150	PHC Chilwa	UTTAR PRADESH	GORAKHPUR	8858724008	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1739	HOSP9G189151	Phc Malhanpar	UTTAR PRADESH	GORAKHPUR	8004044006	"MG,SG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG, SO"
1740	HOSP9G189156	PHC dumari	UTTAR PRADESH	GORAKHPUR	8004044006	"MG,SG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG, SO"
1741	HOSP9G189159	PHC Pali	UTTAR PRADESH	GORAKHPUR	8004044006	"MG,SG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG, SO"
1742	HOSP9G189164	PHC Rithuakhor	UTTAR PRADESH	PILIBHIT	8004044006	"MG,SG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG, SO"
1743	HOSP9G189166	PHC Newaigepar	UTTAR PRADESH	GORAKHPUR	8299588774	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1744	HOSP9G189168	PHC Pakri	UTTAR PRADESH	GORAKHPUR	7376200839	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1745	HOSP9G189176	PHC NAWADIYA NAWAZPUR	UTTAR PRADESH	SHAHJAHANPUR	8756349493	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1746	HOSP9G189186	PHC Sande Kala	UTTAR PRADESH	Sant Kabir Nagar	9792957832	"BM,ER,MG,SG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"BM, ER, MG, SG, SO"
1747	HOSP9G189189	PHC Parsa Pandey	UTTAR PRADESH	Sant Kabir Nagar	8874856519	"ER,MG,MP,SG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, MG, MP, SG, SO"
1748	HOSP9G189191	PHC Alipur Morna	UTTAR PRADESH	MEERUT	8218027223	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1749	HOSP9G189206	CHC BESWAN	UTTAR PRADESH	ALIGARH	9759170886	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1750	HOSP9G189207	chureb	UTTAR PRADESH	Sant Kabir Nagar	8076882734	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1751	HOSP9G189208	PHC SHANTIPUR	UTTAR PRADESH	FAIZABAD	7379850750	"ER,MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"ER, MG"
1752	HOSP9G189224	PHC BARUA	UTTAR PRADESH	SHAHJAHANPUR	7275839016	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1753	HOSP9G189311	PHC Katoghan	UTTAR PRADESH	FATEHPUR	7379316318	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1754	HOSP9G189404	PHC TENDUA KABIR	UTTAR PRADESH	BAHRAICH	8299580378	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1755	HOSP9G189523	PHC GANGWAL	UTTAR PRADESH	BAHRAICH	7570039938	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1756	HOSP9G189549	PHC PURAINA	UTTAR PRADESH	BAHRAICH	7905169185	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1757	HOSP9G189578	PHC Bachhaipur	UTTAR PRADESH	BALLIA	7008259241	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1758	HOSP9G189580	PHC Maniyar	UTTAR PRADESH	BALLIA	9839859601	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1759	HOSP9G189585	PHC Uchera	UTTAR PRADESH	BALLIA	9451226995	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1760	HOSP9G189602	PHC Belhri	UTTAR PRADESH	BALLIA	9936464395	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1761	HOSP9G189603	PHC Sahatwar	UTTAR PRADESH	BALLIA	9141070702	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1762	HOSP9G189611	CHC LATGHAT 	UTTAR PRADESH	AZAMGARH	7021543610	"MG,SG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG"
1763	HOSP9G189623	CHS KUSHALGAON	UTTAR PRADESH	AZAMGARH	9307123451	"MG,SG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG"
1764	HOSP9G189631	CHC NAGRA	UTTAR PRADESH	BALLIA	6394369600	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1765	HOSP9G189640	CHC Umarda	UTTAR PRADESH	KANNAUJ	9936325188	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1766	HOSP9G189645	PHC RAYA	UTTAR PRADESH	MATHURA	9756456651	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1767	HOSP9G189648	PHC SAUNKHKHERA	UTTAR PRADESH	MATHURA	9411250556	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1768	HOSP9G189677	PHC MANIMAU	UTTAR PRADESH	KANNAUJ	9260982054	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1769	HOSP9G189685	PHC MIGHAULI	UTTAR PRADESH	KANNAUJ	9818454067	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1770	HOSP9G189690	PHC Pipersandi	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1771	HOSP9G189694	PHC Barigaon	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1772	HOSP9G189699	PHC JUNGLE AGAHI	UTTAR PRADESH	GORAKHPUR	8858724008	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1773	HOSP9G189701	PHC NETWAR BAZAR	UTTAR PRADESH	GORAKHPUR	8858724008	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1774	HOSP9G189702	Phc pipganj	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1775	HOSP9G189705	Chc vishunpur	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1776	HOSP9G189707	Phc Bhatauli	UTTAR PRADESH	GORAKHPUR	9695509989	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1777	HOSP9G189712	Phc Unwal	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1778	HOSP9G189715	PHC RAPATPUR	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1779	HOSP9G189723	CHC Babatmau	UTTAR PRADESH	HARDOI	9451917100	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1780	HOSP9G189731	Phc jungle dhushan	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1781	HOSP9G189739	Phc khuthan	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1782	HOSP9G189742	Phc mahrajganj	UTTAR PRADESH	GORAKHPUR	9918700159	"MG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SO"
1783	HOSP9G189846	pch kotra	UTTAR PRADESH	KANPUR NAGAR	7068649108	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1784	HOSP9G189860	PHC RURIPARA	UTTAR PRADESH	HAMIRPUR	9456515139	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1785	HOSP9G189863	PHC BIWANR	UTTAR PRADESH	HAMIRPUR	9456515139	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1786	HOSP9G189864	phc bihuni kala	UTTAR PRADESH	HAMIRPUR	9456515139	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1787	HOSP9G189885	CHC Behsuma	UTTAR PRADESH	MEERUT	7982132233	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1788	HOSP9G189886	CHC Latifpur	UTTAR PRADESH	MEERUT	8368740249	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1789	HOSP9G189888	PHC Chhiwlaha	UTTAR PRADESH	FATEHPUR	8318512922	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1790	HOSP9G189916	PHC Sawat	UTTAR PRADESH	FATEHPUR	9415073089	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1791	HOSP9G189921	PHC BARAURA	UTTAR PRADESH	SHAHJAHANPUR	9450418092	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1792	HOSP9G189926	PHC Kridiharapur	UTTAR PRADESH	BALLIA	9450755181	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1793	HOSP9G189945	PHC KALUPUR	UTTAR PRADESH	SHAHJAHANPUR	8299010854	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1794	HOSP9G189948	PHC BUDHWANA	UTTAR PRADESH	SHAHJAHANPUR	6388945915	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1795	HOSP9G189952	PHC Mudiya Kurmiyat	UTTAR PRADESH	SHAHJAHANPUR	9621215555	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1796	HOSP9G190138	phc koriyan	UTTAR PRADESH	KANPUR NAGAR	7068649108	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1797	HOSP9G190177	PHC CHAMPAPURWA 	UTTAR PRADESH	UNNAO	7007968094	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1798	HOSP9G190178	PHC Itaili	UTTAR PRADESH	FATEHPUR	9026361127	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1799	HOSP9G190182	PHC Poorabgaon 	UTTAR PRADESH	LUCKNOW	9616201051	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1800	HOSP9G190195	CHC MEERANAGAR	UTTAR PRADESH	SITAPUR	9450508799	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1801	HOSP9G190215	CHC RANIPUR	UTTAR PRADESH	MAU	7007402032	"MG,SG,SO,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	"MG, SG, SO"
1802	HOSP9G190225	PHC SHERAMAU	UTTAR PRADESH	SHAHJAHANPUR	8576808281	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1803	HOSP9G190229	PHC Chhichhani	UTTAR PRADESH	FATEHPUR	9151579813	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1804	HOSP9G190408	CHC Sisauli	UTTAR PRADESH	MUZAFFARNAGAR	8923902687	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1805	HOSP9G190435	CHC PHEFNA	UTTAR PRADESH	BALLIA	8210873188	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1806	HOSP9G190444	PHC Nahil	UTTAR PRADESH	SHAHJAHANPUR	8417818191	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1807	HOSP9G190469	PHC Gangsara	UTTAR PRADESH	SHAHJAHANPUR	8574679468	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1808	HOSP9G190471	PHC UTRAS	UTTAR PRADESH	PRATAPGARH	8601251144	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1809	HOSP9G190492	CHC KHARELA	UTTAR PRADESH	MAHOBA	9415170213	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1810	HOSP9G190515	PHC Dhakaudranpur	UTTAR PRADESH	SHAHJAHANPUR	9760444073	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
1811	HOSP9G190557	CHC Aunchha	UTTAR PRADESH	MAINPURI	9897075428	"MG,"	Public	PMJAY	-NA-	-NA-	Hospital Approved for Empanelment	No	NA	MG
